"LEADNUM","Company","Website","PaymentMethods","Verticals","Coverage","Rates","Fees","Integrations","Contact","Onboarding","RiskNotes","NOTES"
"CANPAY-40","Evergreen Payments Northwest","https://www.evergreenpayments.com/","Credit/debit; ACH; invoicing","CBD; hemp; ancillary cannabis","USA northwest and nationwide programs incl. MI via partners","Cards 4%–7% + per item; ACH 1.2%–2.2%","Monthly 10–25; gateway 10–20","NMI; Authorize.Net; WooCommerce","https://www.evergreenpayments.com/contact/","4–10 business days; underwriting","CBD supported; THC excluded; regional expertise with national placements","Evergreen specializes in cannabis-adjacent and CBD placements with compliant banks. Michigan merchants can leverage ACH and subscription tools."
"CANPAY-41","Payanywhere (via CBD-friendly ISO partners)","https://www.payanywhere.com/","Credit/debit; gateway; in-person","CBD; hemp (through partner banks)","USA nationwide including MI (CBD/hemp only)","Cards ~4%–7% + per item typical under high-risk programs","Monthly/gateway fees vary by ISO","WooCommerce; custom via gateway","https://www.payanywhere.com/contact","5–12 business days; underwriting through ISO","CBD may be supported through specific ISO/acquirer pairings; THC excluded","Payanywhere acceptance for CBD depends on the ISO/acquirer pairing; some partners support compliant online CBD with proper documentation."
"CANPAY-42","North American Bancard (via CBD program partners)","https://www.nabancard.com/","Credit/debit; gateway","CBD; hemp (via select banks)","USA nationwide including MI (CBD/hemp only, via partners)","Cards 4%–7% + per item typical","Monthly and gateway fees vary","NMI; Authorize.Net; custom","https://www.nabancard.com/contact","5–12 business days; partner-led underwriting","CBD support depends on sponsoring bank; THC excluded","NAB support for CBD is via partner programs; approvals depend on sponsor appetite and strict compliance."
"CANPAY-43","Payroc (CBD partners)","https://payroc.com/","Credit/debit; ACH; gateway","CBD; hemp (via partners)","USA nationwide including MI (CBD/hemp only)","Cards 4%–7% + per item; ACH 1.2%–2.2%","Monthly 10–25; gateway 10–20","NMI; Authorize.Net; WooCommerce","https://payroc.com/contact/","4–10 business days; underwriting","CBD supported via partner programs; THC excluded","Payroc works with partner banks that allow CBD merchants; Michigan ecommerce supported with mainstream plugins and ACH options."
"CANPAY-44","Merchant Services LTD (CBD)","https://www.merchantservicesltd.com/","Credit/debit; ACH; recurring","CBD; hemp","USA nationwide including MI (CBD/hemp only)","Cards 4%–7% + per item; ACH 1.2%–2.2%","Monthly 10–25; gateway 10–20","NMI; Authorize.Net; WooCommerce","https://www.merchantservicesltd.com/contact/","4–9 business days; underwriting","CBD supported with documentation; THC excluded","MSLTD offers CBD placements with standard high-risk controls; Michigan merchants can integrate quickly with popular carts."
"CANPAY-45","ProMerchant (CBD)","https://www.promerchant.com/cbd/","Credit/debit; gateway; recurring","CBD; hemp","USA nationwide including MI (CBD/hemp only)","Cards ~3.99%–6.49% + per item","Monthly 10–25; gateway 10–20","NMI; Authorize.Net; WooCommerce","https://www.promerchant.com/contact/","3–8 business days; underwriting","CBD supported with proper documentation; THC excluded","ProMerchant markets a CBD program with fast onboarding and compatibility with common ecommerce stacks for Michigan merchants."
"CANPAY-46","Leap + NMI Bundle","https://www.leappayments.com/","Card via CBD-friendly acquirer; NMI gateway","CBD; hemp","USA nationwide including MI (CBD/hemp only)","Cards 4%–7% + per item","Monthly gateway 10–25; processor monthly varies","WooCommerce; BigCommerce; Magento","https://www.leappayments.com/contact/","3–8 business days; underwriting","CBD supported bundle; THC excluded; recurring and tokenization available","Bundle gives Michigan CBD operators a straightforward path to live processing with familiar plugins and risk tools."
"CANPAY-47","Maverick + Authorize.Net Bundle","https://maverickpayments.com/","Card via CBD-friendly acquirer; Authorize.Net gateway","CBD; hemp","USA nationwide including MI (CBD/hemp only)","Cards 4%–7% + per item","Monthly gateway 25; processor monthly varies","WooCommerce; Magento; BigCommerce","https://maverickpayments.com/contact/","3–9 business days; underwriting","CBD-supported bundle; THC excluded; analytics-rich portal","Combining Maverick’s analytics with Authorize.Net’s ubiquity helps Michigan merchants launch quickly and manage risk effectively."
"CANPAY-48","National Processing + NMI Bundle","https://nationalprocessing.com/","Card via CBD-friendly acquirer; NMI gateway","CBD; hemp","USA nationwide including MI (CBD/hemp only)","Cards 4%–7% + per item","Monthly gateway 10–25; processor monthly varies","WooCommerce; BigCommerce","https://nationalprocessing.com/contact-us/","3–8 business days; underwriting","CBD-supported bundle; THC excluded; recurring supported","A standard combo that balances speed to market with solid fraud controls for Michigan CBD stores."
"CANPAY-49","PayKings + NMI Bundle","https://paykings.com/","Card via CBD-friendly acquirer; NMI gateway","CBD; hemp","USA nationwide including MI (CBD/hemp only)","Cards 4%–7% + per item","Monthly gateway 10–25; processor monthly varies","WooCommerce; BigCommerce; custom","https://paykings.com/contact/","3–9 business days; underwriting","CBD-supported bundle; THC excluded; chargeback tools","PayKings commonly pairs with NMI to enable flexible routing and recurring, helpful for Michigan merchants with subscription products."
"CANPAY-50","EMB + Authorize.Net Bundle","https://embrk.com/","Card via CBD-friendly acquirer; Authorize.Net gateway","CBD; hemp","USA nationwide including MI (CBD/hemp only)","Cards 4%–7% + per item","Monthly gateway 25; processor monthly varies","WooCommerce; Magento; BigCommerce","https://embrk.com/contact/","4–10 business days; underwriting","CBD-supported bundle; THC excluded; alerts/VMPI options","A familiar path to launch CBD stores in Michigan using well-supported plugins and established fraud/dispute tools."
"CANPAY-51","Square (CBD Program)","https://squareup.com/us/en/solutions/cbd","Card-present and online card processing for CBD; invoicing","CBD; hemp-derived products only","USA nationwide including MI (CBD only; no THC)","Online typical 3.9% + $0.30 for CBD; in-person varies; subject to program terms","Monthly 0; chargeback 0–30; program-specific fees may apply","Square Online; WooCommerce extension; payment links","https://squareup.com/help/us/en/article/6486-cbd-program","1–5 business days; program application; product/site review","CBD only; THC strictly prohibited; must follow Square CBD policies and labeling rules","Square’s CBD Program is among the simplest ways to accept CBD online, with transparent pricing and easy setup. Michigan hemp retailers can rapidly enable checkout through Square Online or WooCommerce, but must comply with strict SKU and marketing rules."
"CANPAY-52","Shift4Shop (via CBD-friendly acquirer)","https://www.shift4shop.com/","Cart platform + payments via compatible acquirers","CBD; hemp (with partner acquirer)","USA nationwide including MI (CBD/hemp only)","Rates vary by acquirer; often 4%–7% + per item for cards","Platform and gateway fees vary","Shift4Shop plugins; NMI/Authorize.Net","https://www.shift4shop.com/contact.html","5–12 business days; acquirer underwriting","CBD supported through partner processors; THC excluded","Shift4Shop supports CBD via partner acquirers and gateways; Michigan stores can combine the platform with NMI/Authorize.Net for compliance-friendly acceptance."
"CANPAY-53","BigCommerce + High-Risk Acquirer","https://www.bigcommerce.com/","Cart platform with partner gateways/acquirers","CBD; hemp (partner dependent)","USA nationwide including MI (CBD/hemp only)","Rates set by acquirer; typical 4%–7% + per item for cards","Platform fees apply; gateway monthly","Authorize.Net; NMI; custom","https://www.bigcommerce.com/contact/","Cart same day; acquirer 3–10 business days","CBD permitted through selected partners; THC excluded","BigCommerce has mature CBD partner pathways; Michigan merchants can integrate quickly and choose between card and ACH options."
"CANPAY-54","WooCommerce + High-Risk Gateway","https://woocommerce.com/","Cart plugin; requires CBD-friendly gateway/acquirer","CBD; hemp","USA nationwide including MI (CBD/hemp only)","Rates via acquirer: cards 4%–7% + per item; ACH 1%–2.5%","WooCommerce fees minimal; gateway monthly applies","Authorize.Net; NMI; custom CBD gateway plugins","https://woocommerce.com/contact-us/","Cart immediate; acquirer 3–10 business days","WooCommerce is flexible but depends on the right acquirer/gateway pairing; THC excluded","WooCommerce is common in Michigan CBD ecommerce, relying on NMI/Authorize.Net and a compliant acquirer placed by a high-risk specialist."
"CANPAY-55","Miva + High-Risk Gateway","https://www.miva.com/","Ecommerce platform; gateway integrations","CBD; hemp (with partners)","USA nationwide including MI (CBD/hemp only)","Rates via acquirer; typical high-risk pricing","Platform subscription; gateway monthly","Authorize.Net; NMI; custom","https://www.miva.com/contact","Cart setup; acquirer underwriting 3–10 days","CBD supported via partners; THC excluded","Miva merchants in Michigan can run CBD stores by pairing with a hemp-friendly acquirer and gateway."
"CANPAY-56","Cart.com + High-Risk Acquirer","https://cart.com/","Cart platform; partner gateways","CBD; hemp (with partners)","USA nationwide including MI (CBD/hemp only)","Rates via acquirer; typical high-risk","Platform subscription; gateway fees","Authorize.Net; NMI; custom","https://cart.com/contact/","Cart setup; acquirer 3–10 days","CBD via partners; THC excluded","Cart.com can support CBD when paired with high-risk acquirers and gateways; Michigan deployments rely on strong compliance packages."
"CANPAY-57","Paybotic ACH/eCheck","https://www.paybotic.com/echeck/","ACH/eCheck; recurring; HPP","CBD; hemp; high-risk","USA nationwide including MI (CBD/hemp only)","ACH 1.0%–2.2%; settlement 1–2 days","Monthly 0–25; return 5–8","WooCommerce; custom; payment links","https://www.paybotic.com/contact/","3–7 business days; bank due diligence","ACH complements card processing for CBD; THC excluded","An ACH-first approach for Michigan hemp ecommerce to reduce blended costs and provide continuity when card approvals are constrained."
"CANPAY-58","Durango + NMI Bundle","https://durangomerchantservices.com/","Card via CBD-friendly acquiring; NMI gateway","CBD; hemp","USA nationwide including MI (CBD/hemp only)","Cards 4%–7% + per item typical","Monthly gateway 10–25; processor monthly varies","WooCommerce; Magento; BigCommerce","https://durangomerchantservices.com/contact/","3–9 business days; underwriting","CBD-supported bundle; THC excluded; dispute tools available","Durango frequently deploys NMI for Michigan CBD stores due to robust fraud modules and routing flexibility."
"CANPAY-59","PayQwick B2B + Retail ACH","https://payqwick.com/","ACH; wallet; B2B pay; retail checkout links","CBD; hemp; B2B suppliers","USA multi state including MI (CBD/hemp only)","ACH 1.2%–2.5% typical; settlement 1–2 days","Program/account fees may apply; returns 5–8","API; payment links; back office","https://payqwick.com/contact/","5–10 business days; banking relationship","CBD/hemp wallet/ACH emphasis; no cards; THC excluded","PayQwick can power both B2B and retail ACH for Michigan hemp operators, centralizing treasury and offering audit-ready reports."
"CANPAY-60","Dwolla (via CBD-friendly sponsor bank)","https://www.dwolla.com/","ACH API; bank transfers; no cards","CBD; hemp (sponsor dependent)","USA nationwide including MI (CBD/hemp only, bank approval required)","ACH 0.5%–1.2% + caps (program dependent); settlement 1–2 days","Platform fees for API; per-transaction fees","Custom API; webhooks; partner integrations","https://www.dwolla.com/contact/","Bank program approval 5–15 business days","ACH-only platform; CBD allowed if sponsor bank approves; THC excluded","Dwolla provides an ACH-first API used by fintechs. For Michigan hemp ecommerce, merchants would work through a CBD-friendly sponsor bank to enable customer-to-business transfers, gaining low costs and control, but requiring more engineering and strict compliance."
